Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_ID_Original
FB-10432,TRX-11228,4.0,4.0,Dañado,No,0,40,-94.1,FB-10432
FB-10433,TRX-12496,5.0,4.0,,,1,53,9.3,FB-10433
FB-10434,TRX-19288,1.0,1.0,Precio justo,Maybe,0,27,98.5,FB-10434
FB-10435,TRX-18151,2.0,5.0,No volvería,No,0,80,50.4,FB-10435
FB-10436,TRX-11595,3.0,4.0,,Sí,0,68,67.0,FB-10436
FB-10437,TRX-10244,1.0,4.0,Lento,Maybe,1,38,-1.3,FB-10437
FB-10438,TRX-12336,2.0,3.0,,No,1,35,66.4,FB-10438
FB-10439,TRX-15071,2.0,3.0,,Maybe,1,40,63.4,FB-10439
FB-10440,TRX-18964,5.0,3.0,Lento,No,0,73,6.0,FB-10440
FB-10441,TRX-11428,1.0,5.0,Lento,Sí,0,61,13.7,FB-10441
FB-10442,TRX-18174,1.0,3.0,Excelente,,1,69,-89.6,FB-10442
FB-10443,TRX-11541,5.0,3.0,Excelente,No,0,38,70.6,FB-10443
FB-10444,TRX-17451,3.0,5.0,,Sí,1,39,-73.2,FB-10444
FB-10445,TRX-15139,3.0,3.0,Lento,Maybe,1,30,-39.8,FB-10445
FB-10446,TRX-12780,4.0,1.0,,,0,79,48.9,FB-10446
FB-10447,TRX-14843,4.0,1.0,Precio justo,,0,79,-39.8,FB-10447
FB-10448,TRX-12645,5.0,2.0,Excelente,Maybe,1,37,1.1,FB-10448
FB-10449,TRX-11116,1.0,1.0,Dañado,,0,78,-69.2,FB-10449
FB-10450,TRX-14589,2.0,5.0,,Maybe,1,41,-41.7,FB-10450
FB-10451,TRX-19445,3.0,3.0,No volvería,Maybe,0,59,46.9,FB-10451
FB-10452,TRX-15952,1.0,2.0,Precio justo,Sí,1,52,-16.3,FB-10452
FB-10453,TRX-15789,4.0,4.0,,Maybe,1,56,12.6,FB-10453
FB-10454,TRX-11461,3.0,4.0,,Sí,1,59,-28.6,FB-10454
FB-10455,TRX-11165,2.0,1.0,,No,0,82,86.1,FB-10455
FB-10456,TRX-12935,4.0,2.0,Dañado,No,0,29,71.2,FB-10456
FB-10457,TRX-17548,2.0,4.0,,Maybe,0,18,-77.5,FB-10457
FB-10458,TRX-14226,4.0,4.0,,Sí,1,56,95.5,FB-10458
FB-10459,TRX-17753,2.0,4.0,,No,0,57,61.9,FB-10459
FB-10460,TRX-14194,3.0,1.0,Excelente,Sí,0,23,-68.3,FB-10460
FB-10461,TRX-17242,5.0,1.0,No volvería,No,0,46,-91.7,FB-10461
FB-10462,TRX-12301,2.0,2.0,Lento,Maybe,0,64,78.6,FB-10462
FB-10463,TRX-12031,3.0,1.0,,No,0,67,51.6,FB-10463
FB-10464,TRX-19318,1.0,1.0,No volvería,Maybe,1,40,-44.9,FB-10464
FB-10465,TRX-17999,1.0,5.0,Lento,Maybe,0,25,90.4,FB-10465
FB-10466,TRX-10648,4.0,1.0,,No,0,19,81.2,FB-10466
FB-10467,TRX-15955,5.0,2.0,Dañado,Maybe,1,21,-57.4,FB-10467
FB-10468,TRX-14696,4.0,1.0,Dañado,Sí,0,68,-20.2,FB-10468
FB-10469,TRX-16568,2.0,1.0,Precio justo,Sí,0,38,-90.5,FB-10469
FB-10470,TRX-16701,5.0,5.0,Dañado,Sí,0,70,-38.3,FB-10470
FB-10471,TRX-12113,2.0,2.0,Excelente,,0,43,-0.8,FB-10471
FB-10472,TRX-17222,3.0,4.0,Excelente,No,0,47,-87.3,FB-10472
FB-10473,TRX-16008,5.0,5.0,No volvería,No,0,50,-32.6,FB-10473
FB-10474,TRX-18396,1.0,1.0,,,0,39,-69.8,FB-10474
FB-10475,TRX-15138,3.0,3.0,Lento,No,1,23,84.7,FB-10475
FB-10476,TRX-16122,3.0,5.0,,Sí,1,47,65.9,FB-10476
FB-10477,TRX-11367,2.0,5.0,No volvería,,1,74,53.3,FB-10477
FB-10478,TRX-16769,4.0,2.0,Precio justo,,0,25,54.9,FB-10478
FB-10479,TRX-18289,2.0,4.0,,Sí,0,34,-97.1,FB-10479
FB-10480,TRX-17374,3.0,4.0,Precio justo,No,0,49,20.5,FB-10480
FB-10481,TRX-14306,5.0,4.0,,Maybe,0,65,18.2,FB-10481
FB-10482,TRX-10699,1.0,5.0,Excelente,Maybe,0,26,98.5,FB-10482
FB-10483,TRX-10934,3.0,3.0,Precio justo,No,0,61,26.5,FB-10483
FB-10484,TRX-14011,4.0,2.0,,Maybe,1,20,30.1,FB-10484
FB-10485,TRX-19188,4.0,3.0,Excelente,,1,61,-23.8,FB-10485
FB-10486,TRX-10130,5.0,4.0,Lento,Maybe,0,67,0.1,FB-10486
FB-10487,TRX-12532,4.0,5.0,,No,0,65,-20.9,FB-10487
FB-10488,TRX-11725,5.0,4.0,No volvería,No,1,24,82.3,FB-10488
FB-10489,TRX-14762,4.0,3.0,,No,0,27,-59.4,FB-10489
FB-10490,TRX-16157,2.0,4.0,Precio justo,,0,35,-69.9,FB-10490
FB-10491,TRX-12592,1.0,1.0,Lento,No,0,50,99.4,FB-10491
FB-10492,TRX-19341,1.0,2.0,Precio justo,Maybe,1,81,86.2,FB-10492
FB-10493,TRX-16541,3.0,3.0,Dañado,No,0,56,18.6,FB-10493
FB-10494,TRX-11195,3.0,1.0,,No,1,73,54.6,FB-10494
FB-10495,TRX-13654,2.0,4.0,Precio justo,No,0,67,-77.8,FB-10495
FB-10496,TRX-16360,2.0,2.0,Lento,,0,45,53.7,FB-10496
FB-10497,TRX-17573,1.0,2.0,Precio justo,,0,83,-7.0,FB-10497
FB-10498,TRX-11531,3.0,2.0,Dañado,,1,48,65.4,FB-10498
FB-10499,TRX-15716,3.0,5.0,,,0,28,3.1,FB-10499
FB-10500,TRX-17632,1.0,2.0,,Sí,1,40,45.4,FB-10500
FB-10501,TRX-17675,5.0,1.0,Precio justo,Sí,0,64,-32.1,FB-10501
FB-10502,TRX-18767,2.0,3.0,,Maybe,1,81,46.4,FB-10502
FB-10503,TRX-17616,3.0,1.0,Lento,No,1,77,-45.6,FB-10503
FB-10504,TRX-11787,1.0,4.0,,,1,40,90.9,FB-10504
FB-10505,TRX-11406,2.0,5.0,,,1,52,34.1,FB-10505
FB-10506,TRX-12953,1.0,5.0,Excelente,No,1,69,-4.3,FB-10506
FB-10507,TRX-11775,5.0,4.0,,No,0,66,21.2,FB-10507
FB-10508,TRX-16503,4.0,3.0,Lento,Sí,0,49,23.3,FB-10508
FB-10509,TRX-17096,3.0,5.0,Excelente,No,1,55,70.9,FB-10509
FB-10510,TRX-13268,2.0,4.0,,Sí,0,63,11.7,FB-10510
FB-10511,TRX-16578,1.0,4.0,Excelente,No,0,79,12.7,FB-10511
FB-10512,TRX-15385,1.0,4.0,No volvería,No,0,49,17.3,FB-10512
FB-10513,TRX-11056,2.0,4.0,,,1,43,54.6,FB-10513
FB-10514,TRX-15198,3.0,2.0,Lento,,0,32,-1.8,FB-10514
FB-10515,TRX-15610,3.0,3.0,,Sí,1,38,-57.4,FB-10515
FB-10516,TRX-19901,1.0,4.0,No volvería,No,1,84,-16.4,FB-10516
FB-10517,TRX-17967,3.0,2.0,Excelente,,0,47,-24.9,FB-10517
FB-10518,TRX-13483,4.0,2.0,Precio justo,Sí,1,22,-88.3,FB-10518
FB-10519,TRX-17802,5.0,1.0,Excelente,,1,69,60.0,FB-10519
FB-10520,TRX-11873,5.0,4.0,Lento,Maybe,0,33,67.3,FB-10520
FB-10521,TRX-14560,4.0,2.0,Lento,Sí,1,23,-46.6,FB-10521
FB-10522,TRX-17447,3.0,1.0,Lento,Maybe,0,57,-35.2,FB-10522
FB-10523,TRX-10627,1.0,1.0,Lento,No,0,43,-35.8,FB-10523
FB-10524,TRX-18930,3.0,4.0,,Sí,1,73,3.5,FB-10524
FB-10525,TRX-12551,2.0,5.0,Precio justo,Maybe,1,18,-6.2,FB-10525
FB-10526,TRX-17699,2.0,2.0,,No,0,75,77.4,FB-10526
FB-10527,TRX-12384,3.0,5.0,No volvería,Sí,1,71,-1.3,FB-10527
FB-10528,TRX-13497,4.0,1.0,Dañado,No,0,37,-64.4,FB-10528
FB-10529,TRX-15245,2.0,5.0,No volvería,Maybe,0,56,49.5,FB-10529
FB-10530,TRX-19309,5.0,5.0,Excelente,Sí,0,21,73.6,FB-10530
FB-10531,TRX-10513,1.0,4.0,Lento,No,0,55,21.9,FB-10531
FB-10532,TRX-19848,4.0,1.0,Lento,No,1,63,52.9,FB-10532
FB-10533,TRX-16230,2.0,3.0,Dañado,,1,59,-55.1,FB-10533
FB-10534,TRX-11022,1.0,2.0,,Maybe,0,47,80.0,FB-10534
FB-10535,TRX-15922,5.0,4.0,,Sí,1,53,-84.9,FB-10535
FB-10536,TRX-17046,2.0,4.0,No volvería,Sí,1,39,79.8,FB-10536
FB-10537,TRX-17756,2.0,3.0,Excelente,No,0,57,-27.2,FB-10537
FB-10538,TRX-13496,1.0,4.0,Lento,Maybe,0,35,-82.0,FB-10538
FB-10539,TRX-10886,1.0,1.0,,No,1,22,-63.7,FB-10539
FB-10540,TRX-13465,3.0,4.0,,No,0,61,97.8,FB-10540
FB-10541,TRX-10375,2.0,4.0,Dañado,Sí,0,22,-25.4,FB-10541
FB-10542,TRX-16929,5.0,3.0,Dañado,No,1,56,54.8,FB-10542
FB-10543,TRX-14421,1.0,2.0,,Sí,0,38,-4.6,FB-10543
FB-10544,TRX-14129,4.0,2.0,Excelente,Sí,1,77,15.3,FB-10544
FB-10545,TRX-12885,2.0,5.0,Dañado,,1,49,27.3,FB-10545
FB-10546,TRX-11369,4.0,1.0,,Sí,0,84,20.6,FB-10546
FB-10547,TRX-12322,2.0,3.0,Dañado,,1,30,99.7,FB-10547
FB-10548,TRX-11134,1.0,2.0,No volvería,No,1,23,10.3,FB-10548
FB-10549,TRX-14487,3.0,3.0,Lento,Sí,0,65,24.3,FB-10549
FB-10550,TRX-16636,3.0,5.0,No volvería,Sí,0,40,-30.1,FB-10550
FB-10551,TRX-11338,2.0,2.0,Dañado,,1,39,-51.9,FB-10551
FB-10552,TRX-14887,1.0,3.0,Precio justo,,1,62,-10.2,FB-10552
FB-10553,TRX-17396,1.0,1.0,Excelente,Sí,0,75,22.8,FB-10553
FB-10554,TRX-16876,1.0,1.0,,Maybe,0,57,-37.1,FB-10554
FB-10555,TRX-18597,4.0,5.0,Dañado,Maybe,1,66,-0.1,FB-10555
FB-10556,TRX-13507,1.0,2.0,Dañado,,1,51,63.0,FB-10556
FB-10557,TRX-14250,4.0,2.0,,Sí,1,18,-15.2,FB-10557
FB-10558,TRX-13015,5.0,1.0,No volvería,No,1,39,15.6,FB-10558
FB-10559,TRX-10880,3.0,5.0,Excelente,No,1,84,85.0,FB-10559
FB-10560,TRX-11514,1.0,4.0,,Maybe,0,74,24.6,FB-10560
FB-10561,TRX-17021,5.0,1.0,Lento,Maybe,1,83,-37.8,FB-10561
FB-10562,TRX-15603,1.0,1.0,Excelente,No,1,67,14.0,FB-10562
FB-10563,TRX-14864,5.0,3.0,Dañado,,1,41,72.2,FB-10563
FB-10564,TRX-12695,1.0,5.0,No volvería,Sí,0,83,-69.4,FB-10564
FB-10565,TRX-13253,3.0,4.0,,Maybe,0,29,64.7,FB-10565
FB-10566,TRX-15722,1.0,5.0,Precio justo,Sí,1,22,-79.9,FB-10566
FB-10567,TRX-16866,4.0,5.0,Dañado,,0,27,91.4,FB-10567
FB-10568,TRX-17890,1.0,1.0,Excelente,,0,39,-68.1,FB-10568
FB-10569,TRX-17790,2.0,1.0,,Maybe,1,24,-6.8,FB-10569
FB-10570,TRX-18773,4.0,1.0,,,1,21,90.2,FB-10570
FB-10571,TRX-12632,5.0,3.0,,No,1,83,-58.2,FB-10571
FB-10572,TRX-17156,1.0,4.0,Excelente,,1,74,28.4,FB-10572
FB-10573,TRX-15811,1.0,4.0,Precio justo,Maybe,0,43,47.5,FB-10573
FB-10574,TRX-19344,1.0,5.0,Excelente,,0,39,-92.4,FB-10574
FB-10575,TRX-16375,2.0,1.0,,,0,79,18.8,FB-10575
FB-10576,TRX-10162,3.0,5.0,Excelente,Maybe,0,36,52.0,FB-10576
FB-10577,TRX-19189,3.0,1.0,,Maybe,0,58,93.9,FB-10577
FB-10578,TRX-19783,4.0,5.0,,Sí,0,39,-72.2,FB-10578
FB-10579,TRX-13253,4.0,5.0,No volvería,No,0,44,72.7,FB-10579
FB-10580,TRX-11274,2.0,3.0,Excelente,Maybe,1,19,25.9,FB-10580
FB-10581,TRX-19477,2.0,3.0,Lento,,1,38,45.5,FB-10581
FB-10582,TRX-12369,2.0,5.0,Precio justo,Sí,0,39,48.1,FB-10582
FB-10583,TRX-15304,5.0,1.0,Dañado,,1,26,44.8,FB-10583
FB-10584,TRX-15185,2.0,5.0,,No,0,48,84.6,FB-10584
FB-10585,TRX-10232,2.0,1.0,Precio justo,,1,62,-75.4,FB-10585
FB-10586,TRX-12465,2.0,2.0,,Sí,1,18,-43.3,FB-10586
FB-10587,TRX-17514,2.0,4.0,Dañado,No,0,32,80.7,FB-10587
FB-10588,TRX-12416,3.0,5.0,No volvería,,0,47,-8.7,FB-10588
FB-10589,TRX-18182,1.0,2.0,Excelente,Sí,1,30,-18.8,FB-10589
FB-10590,TRX-15184,1.0,5.0,,,1,51,7.8,FB-10590
FB-10591,TRX-11861,3.0,3.0,Dañado,No,0,42,-37.9,FB-10591
FB-10592,TRX-16658,2.0,4.0,Dañado,,0,74,19.5,FB-10592
FB-10593,TRX-14305,5.0,5.0,No volvería,,1,50,75.9,FB-10593
FB-10594,TRX-18531,5.0,3.0,,Sí,1,33,-20.9,FB-10594
FB-10595,TRX-10060,4.0,3.0,Precio justo,,1,44,-58.4,FB-10595
FB-10596,TRX-17381,1.0,2.0,,Maybe,0,43,-68.8,FB-10596
FB-10597,TRX-12059,4.0,3.0,Precio justo,No,1,79,39.5,FB-10597
FB-10598,TRX-17361,2.0,2.0,Precio justo,Sí,0,36,-85.3,FB-10598
FB-10599,TRX-19476,4.0,1.0,Excelente,Maybe,1,39,-85.0,FB-10599
FB-10600,TRX-11596,2.0,1.0,No volvería,Maybe,0,50,92.3,FB-10600
FB-10601,TRX-10597,4.0,1.0,Dañado,No,1,74,33.4,FB-10601
FB-10602,TRX-13581,3.0,1.0,Precio justo,Sí,1,52,-62.2,FB-10602
FB-10603,TRX-13074,2.0,5.0,Precio justo,Maybe,0,31,26.5,FB-10603
FB-10604,TRX-16884,5.0,2.0,Precio justo,,1,24,15.8,FB-10604
FB-10605,TRX-18947,2.0,1.0,Lento,Maybe,0,27,55.8,FB-10605
FB-10606,TRX-12721,5.0,3.0,Excelente,No,1,65,-15.3,FB-10606
FB-10607,TRX-19845,5.0,2.0,Precio justo,Maybe,0,63,-96.6,FB-10607
FB-10608,TRX-16185,4.0,5.0,,Sí,1,43,-12.0,FB-10608
FB-10609,TRX-13541,1.0,1.0,Lento,Maybe,0,35,38.3,FB-10609
FB-10610,TRX-15703,1.0,2.0,,Maybe,1,82,91.5,FB-10610
FB-10611,TRX-13436,1.0,4.0,No volvería,No,0,20,68.0,FB-10611
FB-10612,TRX-13131,5.0,1.0,Dañado,Maybe,0,46,-95.4,FB-10612
FB-10613,TRX-19450,1.0,2.0,Precio justo,Maybe,0,22,-51.1,FB-10613
FB-10614,TRX-10235,2.0,1.0,Excelente,Sí,1,32,10.0,FB-10614
FB-10615,TRX-16066,2.0,4.0,Precio justo,No,0,43,-88.9,FB-10615
FB-10616,TRX-15960,2.0,3.0,Excelente,No,1,53,19.1,FB-10616
FB-10617,TRX-10265,5.0,3.0,Lento,No,1,21,-14.2,FB-10617
FB-10618,TRX-14947,5.0,4.0,Excelente,No,0,46,33.7,FB-10618
FB-10619,TRX-15029,1.0,2.0,,,1,56,-55.9,FB-10619
FB-10620,TRX-18226,4.0,5.0,No volvería,,1,39,-62.6,FB-10620
FB-10621,TRX-12043,5.0,1.0,Excelente,,0,79,83.0,FB-10621
FB-10622,TRX-18177,3.0,5.0,,No,0,82,-31.3,FB-10622
FB-10623,TRX-17471,2.0,1.0,Dañado,No,0,63,94.2,FB-10623
FB-10624,TRX-16783,2.0,5.0,Lento,,1,71,-68.1,FB-10624
FB-10625,TRX-16723,1.0,1.0,Excelente,No,0,23,50.7,FB-10625
FB-10626,TRX-15762,4.0,3.0,Precio justo,Maybe,0,28,-59.7,FB-10626
FB-10627,TRX-15770,2.0,1.0,,Sí,0,18,43.2,FB-10627
FB-10628,TRX-18887,5.0,1.0,No volvería,No,1,82,-47.5,FB-10628
FB-10629,TRX-16977,4.0,4.0,,Maybe,0,24,-33.7,FB-10629
FB-10630,TRX-18571,2.0,4.0,Dañado,Maybe,1,60,28.3,FB-10630
FB-10631,TRX-15502,1.0,1.0,Excelente,,1,59,-93.3,FB-10631
FB-10632,TRX-11857,1.0,1.0,Excelente,Sí,1,51,-50.7,FB-10632
FB-10633,TRX-12880,1.0,2.0,Dañado,No,0,24,71.5,FB-10633
FB-10634,TRX-17517,5.0,3.0,Dañado,No,1,48,-37.7,FB-10634
FB-10635,TRX-17018,1.0,1.0,Excelente,Sí,1,73,91.2,FB-10635
FB-10636,TRX-16113,3.0,1.0,Precio justo,Maybe,1,18,-71.4,FB-10636
FB-10637,TRX-12898,5.0,3.0,Precio justo,No,0,43,44.3,FB-10637
FB-10638,TRX-19056,3.0,2.0,Precio justo,No,0,46,-67.4,FB-10638
FB-10639,TRX-19746,1.0,4.0,Excelente,Sí,1,52,52.8,FB-10639
FB-10640,TRX-12664,4.0,4.0,Lento,Maybe,0,54,-57.4,FB-10640
FB-10641,TRX-18892,5.0,3.0,Excelente,Maybe,0,27,73.2,FB-10641
FB-10642,TRX-17141,3.0,1.0,Lento,Maybe,1,21,24.8,FB-10642
FB-10643,TRX-16251,5.0,4.0,Precio justo,No,0,78,76.2,FB-10643
FB-10644,TRX-14669,3.0,1.0,Excelente,Maybe,1,24,25.6,FB-10644
FB-10645,TRX-17167,5.0,5.0,,Sí,0,66,61.3,FB-10645
FB-10646,TRX-14640,2.0,1.0,Precio justo,,1,78,74.0,FB-10646
FB-10647,TRX-11625,3.0,4.0,Excelente,,1,31,-6.2,FB-10647
FB-10648,TRX-11435,3.0,1.0,Precio justo,Sí,1,41,34.7,FB-10648
FB-10649,TRX-11700,5.0,1.0,Dañado,Sí,1,68,-94.7,FB-10649
FB-10650,TRX-11468,4.0,2.0,,Sí,0,48,-0.7,FB-10650
FB-10651,TRX-10269,2.0,2.0,Excelente,Maybe,0,19,-57.5,FB-10651
FB-10652,TRX-16738,3.0,1.0,Lento,Sí,0,60,-77.1,FB-10652
FB-10653,TRX-11698,1.0,3.0,Precio justo,No,0,68,99.3,FB-10653
FB-10654,TRX-18133,1.0,3.0,,,0,28,99.4,FB-10654
FB-10655,TRX-18924,5.0,3.0,,No,1,66,-57.4,FB-10655
FB-10656,TRX-11633,4.0,3.0,,No,0,33,79.5,FB-10656
FB-10657,TRX-17276,2.0,4.0,No volvería,Maybe,1,58,79.4,FB-10657
FB-10658,TRX-18247,3.0,3.0,Lento,Maybe,0,47,95.3,FB-10658
FB-10659,TRX-19522,1.0,4.0,No volvería,,0,62,-21.5,FB-10659
FB-10660,TRX-10534,3.0,3.0,Precio justo,Maybe,1,33,86.4,FB-10660
FB-10661,TRX-14749,1.0,1.0,,Maybe,1,48,56.4,FB-10661
FB-10662,TRX-16891,5.0,3.0,,,1,28,47.0,FB-10662
FB-10663,TRX-13471,5.0,1.0,Excelente,Sí,0,25,-50.4,FB-10663
FB-10664,TRX-13651,3.0,1.0,Excelente,,0,29,-1.9,FB-10664
FB-10665,TRX-17448,5.0,2.0,Excelente,,0,78,57.6,FB-10665
FB-10666,TRX-19037,2.0,5.0,No volvería,Sí,1,55,69.4,FB-10666
FB-10667,TRX-16243,5.0,5.0,,Sí,1,72,-60.4,FB-10667
FB-10668,TRX-11875,2.0,1.0,,,0,30,-37.8,FB-10668
FB-10669,TRX-13204,5.0,5.0,,Sí,0,52,-67.5,FB-10669
FB-10670,TRX-17693,3.0,5.0,Precio justo,Sí,0,79,-69.7,FB-10670
FB-10671,TRX-12038,2.0,3.0,Dañado,,0,37,-57.3,FB-10671
FB-10672,TRX-15744,4.0,5.0,,Sí,0,71,81.9,FB-10672
FB-10673,TRX-17601,3.0,5.0,Excelente,No,1,84,-27.5,FB-10673
FB-10674,TRX-16765,2.0,5.0,Precio justo,Maybe,0,80,-0.5,FB-10674
FB-10675,TRX-16484,1.0,2.0,Dañado,Maybe,0,26,-97.7,FB-10675
FB-10676,TRX-10124,1.0,5.0,Dañado,,0,78,50.6,FB-10676
FB-10677,TRX-16138,4.0,3.0,,Sí,1,67,-42.3,FB-10677
FB-10678,TRX-13668,1.0,4.0,Precio justo,No,1,76,40.8,FB-10678
FB-10679,TRX-18315,3.0,2.0,Excelente,Sí,1,65,-60.2,FB-10679
FB-10680,TRX-14646,2.0,3.0,Excelente,Sí,1,34,-24.6,FB-10680
FB-10681,TRX-14384,3.0,1.0,Lento,Sí,0,69,3.5,FB-10681
FB-10682,TRX-14333,5.0,3.0,Precio justo,,0,68,26.3,FB-10682
FB-10683,TRX-15036,5.0,4.0,,Maybe,1,83,-67.0,FB-10683
FB-10684,TRX-16794,1.0,2.0,Dañado,Maybe,0,74,-13.5,FB-10684
FB-10685,TRX-13957,4.0,4.0,No volvería,No,0,32,-97.6,FB-10685
FB-10686,TRX-10068,4.0,1.0,No volvería,No,0,19,-73.5,FB-10686
FB-10687,TRX-16792,5.0,1.0,,Sí,1,44,-34.4,FB-10687
FB-10688,TRX-10535,4.0,1.0,,No,0,69,87.4,FB-10688
FB-10689,TRX-10254,4.0,3.0,Excelente,No,0,68,76.7,FB-10689
FB-10690,TRX-10430,1.0,3.0,Lento,No,0,55,4.8,FB-10690
FB-10691,TRX-12512,3.0,5.0,,Sí,1,36,20.9,FB-10691
FB-10692,TRX-16134,3.0,1.0,,Sí,0,47,-42.3,FB-10692
FB-10693,TRX-18502,2.0,4.0,,Maybe,0,30,34.0,FB-10693
FB-10694,TRX-19829,3.0,1.0,No volvería,,1,44,-52.6,FB-10694
FB-10695,TRX-15201,3.0,2.0,Excelente,Sí,1,63,-99.5,FB-10695
FB-10696,TRX-15490,1.0,3.0,Lento,Maybe,1,36,92.6,FB-10696
FB-10697,TRX-12792,1.0,1.0,No volvería,No,1,36,-23.7,FB-10697
FB-10698,TRX-19374,3.0,5.0,Dañado,No,0,58,4.5,FB-10698
FB-10699,TRX-17045,2.0,1.0,No volvería,,0,32,-80.0,FB-10699
FB-10700,TRX-13962,3.0,5.0,No volvería,Sí,1,45,5.5,FB-10700
FB-10701,TRX-19105,3.0,3.0,No volvería,,1,45,80.5,FB-10701
FB-10702,TRX-16412,3.0,3.0,,Maybe,1,67,75.5,FB-10702
FB-10703,TRX-13156,5.0,5.0,No volvería,,0,50,15.6,FB-10703
FB-10704,TRX-16444,2.0,2.0,Excelente,,0,61,71.3,FB-10704
FB-10705,TRX-10845,3.0,3.0,Precio justo,No,1,72,-27.2,FB-10705
FB-10706,TRX-19467,1.0,5.0,Dañado,No,1,26,-61.5,FB-10706
FB-10707,TRX-17030,3.0,3.0,,No,0,53,-15.7,FB-10707
FB-10708,TRX-12111,4.0,1.0,Precio justo,Maybe,0,19,61.9,FB-10708
FB-10709,TRX-16396,5.0,4.0,Excelente,Maybe,1,60,41.4,FB-10709
FB-10710,TRX-12846,5.0,2.0,No volvería,Sí,1,43,-23.1,FB-10710
FB-10711,TRX-16604,5.0,4.0,,Sí,1,40,-31.7,FB-10711
FB-10712,TRX-15212,2.0,2.0,Lento,No,0,77,92.9,FB-10712
FB-10713,TRX-18475,5.0,1.0,Lento,No,1,23,-47.3,FB-10713
FB-10714,TRX-12595,3.0,5.0,Precio justo,,1,78,-38.4,FB-10714
FB-10715,TRX-17166,2.0,5.0,,Sí,1,82,-30.5,FB-10715
FB-10716,TRX-13784,4.0,5.0,,,0,58,56.6,FB-10716
FB-10717,TRX-11631,1.0,1.0,Lento,Maybe,0,43,70.0,FB-10717
FB-10718,TRX-12069,5.0,4.0,Precio justo,Maybe,0,30,-56.6,FB-10718
FB-10719,TRX-18261,3.0,3.0,Dañado,Maybe,1,33,-18.5,FB-10719
FB-10720,TRX-11939,2.0,5.0,Lento,Sí,0,61,73.1,FB-10720
FB-10721,TRX-19452,3.0,3.0,,Maybe,1,47,-37.3,FB-10721
FB-10722,TRX-16422,5.0,4.0,,Sí,1,19,-19.2,FB-10722
FB-10723,TRX-14263,1.0,3.0,No volvería,No,1,55,10.7,FB-10723
FB-10724,TRX-19058,2.0,3.0,Excelente,,0,40,28.3,FB-10724
FB-10725,TRX-12605,3.0,3.0,Dañado,,0,46,-39.3,FB-10725
FB-10726,TRX-15282,2.0,1.0,,Maybe,1,74,15.2,FB-10726
FB-10727,TRX-13338,5.0,4.0,Lento,,0,74,44.9,FB-10727
FB-10728,TRX-11527,5.0,3.0,,Maybe,1,32,-82.0,FB-10728
FB-10729,TRX-11528,4.0,5.0,Lento,Sí,1,83,99.9,FB-10729
FB-10730,TRX-10420,4.0,5.0,,Maybe,0,84,86.5,FB-10730
FB-10731,TRX-17166,5.0,4.0,,Maybe,1,35,-69.4,FB-10731
FB-10732,TRX-10189,2.0,1.0,Precio justo,,1,78,-33.6,FB-10732
FB-10733,TRX-19720,3.0,3.0,Dañado,,1,56,-43.7,FB-10733
FB-10734,TRX-12507,3.0,1.0,Excelente,Sí,0,24,-95.6,FB-10734
FB-10735,TRX-10455,2.0,4.0,Excelente,,0,43,0.4,FB-10735
FB-10736,TRX-18907,1.0,2.0,Precio justo,Sí,0,41,-68.4,FB-10736
FB-10737,TRX-11290,2.0,5.0,Precio justo,,1,54,-72.7,FB-10737
FB-10738,TRX-19368,5.0,3.0,Precio justo,Maybe,0,40,-57.9,FB-10738
FB-10739,TRX-16265,5.0,3.0,Lento,No,1,50,51.9,FB-10739
FB-10740,TRX-10414,4.0,4.0,,,1,19,-74.2,FB-10740
FB-10741,TRX-12138,3.0,4.0,Dañado,,1,47,25.7,FB-10741
FB-10742,TRX-17433,4.0,1.0,Excelente,,1,78,-41.8,FB-10742
FB-10743,TRX-15867,3.0,5.0,No volvería,Sí,0,29,-86.3,FB-10743
FB-10744,TRX-13056,2.0,1.0,Excelente,Sí,1,66,95.6,FB-10744
FB-10745,TRX-13927,1.0,4.0,,,0,23,29.5,FB-10745
FB-10746,TRX-13633,3.0,5.0,Dañado,Sí,1,27,-59.3,FB-10746
FB-10747,TRX-14864,1.0,4.0,Precio justo,Sí,1,78,1.2,FB-10747
FB-10748,TRX-13175,1.0,1.0,Lento,Sí,0,67,-22.3,FB-10748
FB-10749,TRX-18772,1.0,1.0,Excelente,Sí,0,80,-64.9,FB-10749
FB-10750,TRX-14018,2.0,1.0,No volvería,Sí,0,21,92.2,FB-10750
FB-10751,TRX-16194,1.0,2.0,Lento,Maybe,0,21,71.9,FB-10751
FB-10752,TRX-14267,1.0,1.0,Excelente,,0,54,-26.2,FB-10752
FB-10753,TRX-10847,5.0,3.0,,No,1,72,62.2,FB-10753
FB-10754,TRX-14505,5.0,1.0,Dañado,,1,50,-62.1,FB-10754
FB-10755,TRX-11359,3.0,4.0,,No,0,69,-85.0,FB-10755
FB-10756,TRX-12355,5.0,1.0,Excelente,No,1,80,5.3,FB-10756
FB-10757,TRX-10379,3.0,4.0,No volvería,Sí,0,39,-21.5,FB-10757
FB-10758,TRX-19492,1.0,4.0,Lento,,0,73,-86.0,FB-10758
FB-10759,TRX-11694,5.0,5.0,Excelente,,0,75,26.1,FB-10759
